[38;5;127mlibs[0m/[38;5;172mnvidia-cuda[0m/[38;5;67m11.2.0[0m/[38;5;68mbin[0m
 |
 [0;32mOK[0m
Sat Apr  6 17:45:28 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.154.05             Driver Version: 535.154.05   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-PCIE-40GB          Off | 00000000:8A:00.0 Off |                    0 |
| N/A   31C    P0              35W / 250W |      0MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Sizes:
Training
(2091200, 34)
Testing
(522800, 34)
Validation
(290000, 34)
Device: cuda
Epoch 1/6000, Train Loss: 0.7111721038818359, Test Loss: 0.697377622127533
Epoch 5411/6000, Train Loss: 0.5227853059768677, Test Loss: 0.5237069725990295
Epoch 5412/6000, Train Loss: 0.522791862487793, Test Loss: 0.5238075256347656
Epoch 5413/6000, Train Loss: 0.523041844367981, Test Loss: 0.5237023830413818
Epoch 5414/6000, Train Loss: 0.523033618927002, Test Loss: 0.5236104726791382
Epoch 5415/6000, Train Loss: 0.5227606892585754, Test Loss: 0.5237097144126892
Epoch 5416/6000, Train Loss: 0.5226739645004272, Test Loss: 0.5237206220626831
Epoch 5417/6000, Train Loss: 0.5229389667510986, Test Loss: 0.5236393213272095
Epoch 5418/6000, Train Loss: 0.52299964427948, Test Loss: 0.5236574411392212
Epoch 5419/6000, Train Loss: 0.5229672193527222, Test Loss: 0.5235756039619446
Epoch 5420/6000, Train Loss: 0.5229625105857849, Test Loss: 0.5235660076141357
Epoch 5421/6000, Train Loss: 0.5227986574172974, Test Loss: 0.5236619114875793
Epoch 5422/6000, Train Loss: 0.5229495167732239, Test Loss: 0.5235148668289185
Epoch 5423/6000, Train Loss: 0.5227617025375366, Test Loss: 0.5234745144844055
Epoch 5424/6000, Train Loss: 0.522767961025238, Test Loss: 0.5235635042190552
Epoch 5425/6000, Train Loss: 0.5230399966239929, Test Loss: 0.5235149264335632
Epoch 5426/6000, Train Loss: 0.523076057434082, Test Loss: 0.5236483216285706
Epoch 5427/6000, Train Loss: 0.522860050201416, Test Loss: 0.5236941576004028
Epoch 5428/6000, Train Loss: 0.522908627986908, Test Loss: 0.5236182808876038
Epoch 5429/6000, Train Loss: 0.5229083895683289, Test Loss: 0.5237324833869934
Epoch 5430/6000, Train Loss: 0.5229778289794922, Test Loss: 0.5235141515731812
Epoch 5431/6000, Train Loss: 0.5231508016586304, Test Loss: 0.5235966444015503
Epoch 5432/6000, Train Loss: 0.5228831768035889, Test Loss: 0.5235741138458252
Epoch 5433/6000, Train Loss: 0.522682785987854, Test Loss: 0.5235476493835449
Epoch 5434/6000, Train Loss: 0.5228416323661804, Test Loss: 0.5235697031021118
Epoch 5435/6000, Train Loss: 0.5228766798973083, Test Loss: 0.5234774351119995
Epoch 5436/6000, Train Loss: 0.5226734280586243, Test Loss: 0.5236273407936096
Epoch 5437/6000, Train Loss: 0.5228463411331177, Test Loss: 0.5237760543823242
Epoch 5438/6000, Train Loss: 0.5229392051696777, Test Loss: 0.5236614942550659
Epoch 5439/6000, Train Loss: 0.522858738899231, Test Loss: 0.5236598253250122
Epoch 5440/6000, Train Loss: 0.522696316242218, Test Loss: 0.5236011743545532
Epoch 5441/6000, Train Loss: 0.5229548811912537, Test Loss: 0.5235794186592102
Epoch 5442/6000, Train Loss: 0.522881805896759, Test Loss: 0.5236984491348267
Epoch 5443/6000, Train Loss: 0.5230880975723267, Test Loss: 0.5236141085624695
Epoch 5444/6000, Train Loss: 0.5228342413902283, Test Loss: 0.523669958114624
Epoch 5445/6000, Train Loss: 0.5229730010032654, Test Loss: 0.523787796497345
Epoch 5446/6000, Train Loss: 0.5227741599082947, Test Loss: 0.5237504243850708
Epoch 5447/6000, Train Loss: 0.5228810906410217, Test Loss: 0.5235996842384338
Epoch 5448/6000, Train Loss: 0.522778332233429, Test Loss: 0.5236222743988037
Epoch 5449/6000, Train Loss: 0.5231199860572815, Test Loss: 0.5235769152641296
Epoch 5450/6000, Train Loss: 0.52274090051651, Test Loss: 0.5236726403236389
Epoch 5451/6000, Train Loss: 0.5229125618934631, Test Loss: 0.5236490368843079
Epoch 5452/6000, Train Loss: 0.5229020714759827, Test Loss: 0.523567259311676
Epoch 5453/6000, Train Loss: 0.5228779315948486, Test Loss: 0.5235493779182434
Epoch 5454/6000, Train Loss: 0.5228362083435059, Test Loss: 0.5235701203346252
Epoch 5455/6000, Train Loss: 0.5229454636573792, Test Loss: 0.523636519908905
Epoch 5456/6000, Train Loss: 0.5228785872459412, Test Loss: 0.5236307978630066
Epoch 5457/6000, Train Loss: 0.5227964520454407, Test Loss: 0.5236288905143738
Epoch 5458/6000, Train Loss: 0.5228200554847717, Test Loss: 0.5236299633979797
Epoch 5459/6000, Train Loss: 0.5229066014289856, Test Loss: 0.5235654711723328
Epoch 5460/6000, Train Loss: 0.522929310798645, Test Loss: 0.5235784649848938
Epoch 5461/6000, Train Loss: 0.5228474736213684, Test Loss: 0.5234999060630798
Epoch 5462/6000, Train Loss: 0.5229893922805786, Test Loss: 0.5234333872795105
Epoch 5463/6000, Train Loss: 0.5227065086364746, Test Loss: 0.5235229134559631
Epoch 5464/6000, Train Loss: 0.5229776501655579, Test Loss: 0.5235613584518433
Epoch 5465/6000, Train Loss: 0.5228402018547058, Test Loss: 0.5236405730247498
Epoch 5466/6000, Train Loss: 0.5227081775665283, Test Loss: 0.5237281322479248
Epoch 5467/6000, Train Loss: 0.5228829383850098, Test Loss: 0.5236626267433167
Epoch 5468/6000, Train Loss: 0.5228525400161743, Test Loss: 0.5237486958503723
Epoch 5469/6000, Train Loss: 0.5226866006851196, Test Loss: 0.5237382650375366
Epoch 5470/6000, Train Loss: 0.5229878425598145, Test Loss: 0.5236033797264099
Epoch 5471/6000, Train Loss: 0.5226783156394958, Test Loss: 0.5236320495605469
Epoch 5472/6000, Train Loss: 0.5228884816169739, Test Loss: 0.5236138105392456
Epoch 5473/6000, Train Loss: 0.5228546857833862, Test Loss: 0.5236834287643433
Epoch 5474/6000, Train Loss: 0.5228551030158997, Test Loss: 0.5236216187477112
Epoch 5475/6000, Train Loss: 0.5229518413543701, Test Loss: 0.5235769748687744
Epoch 5476/6000, Train Loss: 0.5230408906936646, Test Loss: 0.5235055685043335
Epoch 5477/6000, Train Loss: 0.5229071378707886, Test Loss: 0.5233815312385559
Epoch 5478/6000, Train Loss: 0.5227461457252502, Test Loss: 0.5234944224357605
Epoch 5479/6000, Train Loss: 0.5229255557060242, Test Loss: 0.5234411954879761
Epoch 5480/6000, Train Loss: 0.5227333307266235, Test Loss: 0.5235134363174438
Epoch 5481/6000, Train Loss: 0.5227769613265991, Test Loss: 0.5235589146614075
Epoch 5482/6000, Train Loss: 0.522623598575592, Test Loss: 0.5234792828559875
Epoch 5483/6000, Train Loss: 0.5229090452194214, Test Loss: 0.5236164331436157
Epoch 5484/6000, Train Loss: 0.5228032469749451, Test Loss: 0.5235595107078552
Epoch 5485/6000, Train Loss: 0.5229994058609009, Test Loss: 0.5234649777412415
Epoch 5486/6000, Train Loss: 0.5229690670967102, Test Loss: 0.5235426425933838
Epoch 5487/6000, Train Loss: 0.5229449272155762, Test Loss: 0.5234912633895874
Epoch 5488/6000, Train Loss: 0.5227819681167603, Test Loss: 0.5235068798065186
Epoch 5489/6000, Train Loss: 0.5231055021286011, Test Loss: 0.523612380027771
Epoch 5490/6000, Train Loss: 0.5229035019874573, Test Loss: 0.523554801940918
Epoch 5491/6000, Train Loss: 0.5228716135025024, Test Loss: 0.5236322283744812
Epoch 5492/6000, Train Loss: 0.5229456424713135, Test Loss: 0.5236492156982422
Epoch 5493/6000, Train Loss: 0.5226455330848694, Test Loss: 0.5235629081726074
Epoch 5494/6000, Train Loss: 0.5226892232894897, Test Loss: 0.5236710906028748
Epoch 5495/6000, Train Loss: 0.5228055119514465, Test Loss: 0.523594856262207
Epoch 5496/6000, Train Loss: 0.5228998064994812, Test Loss: 0.523550271987915
Epoch 5497/6000, Train Loss: 0.5227749347686768, Test Loss: 0.5234909057617188
Epoch 5498/6000, Train Loss: 0.5227611064910889, Test Loss: 0.5235341191291809
Epoch 5499/6000, Train Loss: 0.5228976607322693, Test Loss: 0.5236977934837341
Epoch 5500/6000, Train Loss: 0.5228660106658936, Test Loss: 0.5235759615898132
Epoch 5501/6000, Train Loss: 0.5228771567344666, Test Loss: 0.5235230326652527
Epoch 5502/6000, Train Loss: 0.522700846195221, Test Loss: 0.523436963558197
Epoch 5503/6000, Train Loss: 0.5229663252830505, Test Loss: 0.5233888030052185
Epoch 5504/6000, Train Loss: 0.5228767395019531, Test Loss: 0.5235010981559753
Epoch 5505/6000, Train Loss: 0.5227707028388977, Test Loss: 0.5234405398368835
Epoch 5506/6000, Train Loss: 0.5228155851364136, Test Loss: 0.5235172510147095
Epoch 5507/6000, Train Loss: 0.5228538513183594, Test Loss: 0.5236794948577881
Epoch 5508/6000, Train Loss: 0.5230022668838501, Test Loss: 0.523503839969635
Epoch 5509/6000, Train Loss: 0.523017942905426, Test Loss: 0.5235369205474854
Epoch 5510/6000, Train Loss: 0.5227916240692139, Test Loss: 0.5237135887145996
Epoch 5511/6000, Train Loss: 0.522986114025116, Test Loss: 0.5236383080482483
Epoch 5512/6000, Train Loss: 0.5228874087333679, Test Loss: 0.5237336754798889
Epoch 5513/6000, Train Loss: 0.5228543877601624, Test Loss: 0.5237247943878174
Epoch 5514/6000, Train Loss: 0.5228062272071838, Test Loss: 0.5236478447914124
Epoch 5515/6000, Train Loss: 0.5227372050285339, Test Loss: 0.5238335728645325
Epoch 5516/6000, Train Loss: 0.5228165984153748, Test Loss: 0.5236945152282715
Epoch 5517/6000, Train Loss: 0.522717297077179, Test Loss: 0.523620069026947
Epoch 5518/6000, Train Loss: 0.5228440761566162, Test Loss: 0.5236251354217529
Epoch 5519/6000, Train Loss: 0.5227989554405212, Test Loss: 0.5236043334007263
Epoch 5520/6000, Train Loss: 0.5227493643760681, Test Loss: 0.523674726486206
Epoch 5521/6000, Train Loss: 0.5227975845336914, Test Loss: 0.5237149596214294
Epoch 5522/6000, Train Loss: 0.5229339599609375, Test Loss: 0.523535966873169
Epoch 5523/6000, Train Loss: 0.5229631066322327, Test Loss: 0.5236943960189819
Epoch 5524/6000, Train Loss: 0.5230088829994202, Test Loss: 0.523697018623352
Epoch 5525/6000, Train Loss: 0.5230213403701782, Test Loss: 0.5235319137573242
Epoch 5526/6000, Train Loss: 0.5230771899223328, Test Loss: 0.5236548781394958
Epoch 5527/6000, Train Loss: 0.5227636098861694, Test Loss: 0.523562490940094
Epoch 5528/6000, Train Loss: 0.5228210687637329, Test Loss: 0.5234885811805725
Epoch 5529/6000, Train Loss: 0.5229513645172119, Test Loss: 0.5237472653388977
Epoch 5530/6000, Train Loss: 0.5231006145477295, Test Loss: 0.523514986038208
Epoch 5531/6000, Train Loss: 0.5228471755981445, Test Loss: 0.5234593749046326
Epoch 5532/6000, Train Loss: 0.5227549076080322, Test Loss: 0.5236127972602844
Epoch 5533/6000, Train Loss: 0.5230257511138916, Test Loss: 0.5234126448631287
Epoch 5534/6000, Train Loss: 0.5228257775306702, Test Loss: 0.523419201374054
Epoch 5535/6000, Train Loss: 0.5227451920509338, Test Loss: 0.5235544443130493
Epoch 5536/6000, Train Loss: 0.5230090022087097, Test Loss: 0.5234720706939697
Epoch 5537/6000, Train Loss: 0.5227777361869812, Test Loss: 0.5234344005584717
Epoch 5538/6000, Train Loss: 0.5227451920509338, Test Loss: 0.5235193967819214
Epoch 5539/6000, Train Loss: 0.5227571725845337, Test Loss: 0.5234898924827576
Epoch 5540/6000, Train Loss: 0.5228258371353149, Test Loss: 0.5234745144844055
Epoch 5541/6000, Train Loss: 0.5228862166404724, Test Loss: 0.5235109329223633
Epoch 5542/6000, Train Loss: 0.5227655172348022, Test Loss: 0.5235733389854431
Epoch 5543/6000, Train Loss: 0.5227296352386475, Test Loss: 0.5235522985458374
Epoch 5544/6000, Train Loss: 0.5228003859519958, Test Loss: 0.5235921740531921
Epoch 5545/6000, Train Loss: 0.5226677656173706, Test Loss: 0.5235713720321655
Epoch 5546/6000, Train Loss: 0.5227084159851074, Test Loss: 0.5234835743904114
Epoch 5547/6000, Train Loss: 0.5228275656700134, Test Loss: 0.5234665274620056
Epoch 5548/6000, Train Loss: 0.5229370594024658, Test Loss: 0.5235726237297058
Epoch 5549/6000, Train Loss: 0.5228793621063232, Test Loss: 0.5235956907272339
Epoch 5550/6000, Train Loss: 0.5228113532066345, Test Loss: 0.5237235426902771
Epoch 5551/6000, Train Loss: 0.5227183103561401, Test Loss: 0.5235864520072937
Epoch 5552/6000, Train Loss: 0.5227572917938232, Test Loss: 0.5235593318939209
Epoch 5553/6000, Train Loss: 0.5228886604309082, Test Loss: 0.5236009955406189
Epoch 5554/6000, Train Loss: 0.5228281021118164, Test Loss: 0.5236092209815979
Epoch 5555/6000, Train Loss: 0.5227228403091431, Test Loss: 0.5235354900360107
Epoch 5556/6000, Train Loss: 0.5229082107543945, Test Loss: 0.5236812233924866
Epoch 5557/6000, Train Loss: 0.5228269696235657, Test Loss: 0.5235540866851807
Epoch 5558/6000, Train Loss: 0.5228042602539062, Test Loss: 0.5236161351203918
Epoch 5559/6000, Train Loss: 0.5229290723800659, Test Loss: 0.5236119031906128
Epoch 5560/6000, Train Loss: 0.5228403210639954, Test Loss: 0.523499071598053
Epoch 5561/6000, Train Loss: 0.5228292942047119, Test Loss: 0.5235427618026733
Epoch 5562/6000, Train Loss: 0.5227168202400208, Test Loss: 0.5236471891403198
Epoch 5563/6000, Train Loss: 0.5227909684181213, Test Loss: 0.5236203670501709
Epoch 5564/6000, Train Loss: 0.5227702260017395, Test Loss: 0.523639440536499
Epoch 5565/6000, Train Loss: 0.5227908492088318, Test Loss: 0.5235337018966675
Epoch 5566/6000, Train Loss: 0.5229085087776184, Test Loss: 0.5235924124717712
Epoch 5567/6000, Train Loss: 0.5228920578956604, Test Loss: 0.5236900448799133
Epoch 5568/6000, Train Loss: 0.5227308869361877, Test Loss: 0.5236853361129761
Epoch 5569/6000, Train Loss: 0.5228397846221924, Test Loss: 0.523639440536499
Epoch 5570/6000, Train Loss: 0.5227134227752686, Test Loss: 0.5236726403236389
Epoch 5571/6000, Train Loss: 0.5227499008178711, Test Loss: 0.523689866065979
Epoch 5572/6000, Train Loss: 0.522949755191803, Test Loss: 0.5236970782279968
Epoch 5573/6000, Train Loss: 0.5228145718574524, Test Loss: 0.5237028002738953
Epoch 5574/6000, Train Loss: 0.5229434967041016, Test Loss: 0.5236191749572754
Epoch 5575/6000, Train Loss: 0.5228235721588135, Test Loss: 0.5236165523529053
Epoch 5576/6000, Train Loss: 0.5227739214897156, Test Loss: 0.523529052734375
Epoch 5577/6000, Train Loss: 0.5228620171546936, Test Loss: 0.5235280394554138
Epoch 5578/6000, Train Loss: 0.5229407548904419, Test Loss: 0.5236573815345764
Epoch 5579/6000, Train Loss: 0.5227375030517578, Test Loss: 0.5234706401824951
Epoch 5580/6000, Train Loss: 0.5228428244590759, Test Loss: 0.523418664932251
Epoch 5581/6000, Train Loss: 0.5227916240692139, Test Loss: 0.5235038995742798
Epoch 5582/6000, Train Loss: 0.5227813720703125, Test Loss: 0.5233474969863892
Epoch 5583/6000, Train Loss: 0.5227991342544556, Test Loss: 0.5234529972076416
Epoch 5584/6000, Train Loss: 0.5227458477020264, Test Loss: 0.5233649611473083
Epoch 5585/6000, Train Loss: 0.5226925015449524, Test Loss: 0.5233291983604431
Epoch 5586/6000, Train Loss: 0.5229446887969971, Test Loss: 0.5234861969947815
Epoch 5587/6000, Train Loss: 0.5228399038314819, Test Loss: 0.523360013961792
Epoch 5588/6000, Train Loss: 0.522800862789154, Test Loss: 0.5234801769256592
Epoch 5589/6000, Train Loss: 0.5227655172348022, Test Loss: 0.5235484838485718
Epoch 5590/6000, Train Loss: 0.5228184461593628, Test Loss: 0.523476779460907
Epoch 5591/6000, Train Loss: 0.5229232311248779, Test Loss: 0.5235496163368225
Epoch 5592/6000, Train Loss: 0.5227121710777283, Test Loss: 0.5235864520072937
Epoch 5593/6000, Train Loss: 0.5227978825569153, Test Loss: 0.5235932469367981
Epoch 5594/6000, Train Loss: 0.5227699279785156, Test Loss: 0.5236383676528931
Epoch 5595/6000, Train Loss: 0.5228383541107178, Test Loss: 0.5235652327537537
Epoch 5596/6000, Train Loss: 0.5228909254074097, Test Loss: 0.5235229730606079
Epoch 5597/6000, Train Loss: 0.5226673483848572, Test Loss: 0.5235885977745056
Epoch 5598/6000, Train Loss: 0.522774338722229, Test Loss: 0.5235680937767029
Epoch 5599/6000, Train Loss: 0.5227538347244263, Test Loss: 0.5235650539398193
Epoch 5600/6000, Train Loss: 0.5228761434555054, Test Loss: 0.5236384868621826
Epoch 5601/6000, Train Loss: 0.522849440574646, Test Loss: 0.5236225128173828
Epoch 5602/6000, Train Loss: 0.522740364074707, Test Loss: 0.5236280560493469
Epoch 5603/6000, Train Loss: 0.5228405594825745, Test Loss: 0.5236074924468994
Epoch 5604/6000, Train Loss: 0.5228037238121033, Test Loss: 0.5236606001853943
Epoch 5605/6000, Train Loss: 0.5228789448738098, Test Loss: 0.5235684514045715
Epoch 5606/6000, Train Loss: 0.5230096578598022, Test Loss: 0.5235986113548279
Epoch 5607/6000, Train Loss: 0.5226221084594727, Test Loss: 0.523674488067627
Epoch 5608/6000, Train Loss: 0.5229238271713257, Test Loss: 0.5236019492149353
Epoch 5609/6000, Train Loss: 0.5228777527809143, Test Loss: 0.5236270427703857
Epoch 5610/6000, Train Loss: 0.5226072669029236, Test Loss: 0.523611307144165
Epoch 5611/6000, Train Loss: 0.5228410959243774, Test Loss: 0.523585855960846
Epoch 5612/6000, Train Loss: 0.5228407979011536, Test Loss: 0.5235933065414429
Epoch 5613/6000, Train Loss: 0.5226320624351501, Test Loss: 0.52361661195755
Epoch 5614/6000, Train Loss: 0.5228228569030762, Test Loss: 0.5235409140586853
Epoch 5615/6000, Train Loss: 0.5228320956230164, Test Loss: 0.5235552191734314
Epoch 5616/6000, Train Loss: 0.52268385887146, Test Loss: 0.523493766784668
Epoch 5617/6000, Train Loss: 0.5227389335632324, Test Loss: 0.5235128402709961
Epoch 5618/6000, Train Loss: 0.5228121280670166, Test Loss: 0.523602306842804
Epoch 5619/6000, Train Loss: 0.5228734612464905, Test Loss: 0.5235692858695984
Epoch 5620/6000, Train Loss: 0.5229600071907043, Test Loss: 0.5235125422477722
Epoch 5621/6000, Train Loss: 0.5227519273757935, Test Loss: 0.523490846157074
Epoch 5622/6000, Train Loss: 0.5228574872016907, Test Loss: 0.5235869288444519
Epoch 5623/6000, Train Loss: 0.5227171182632446, Test Loss: 0.5236006379127502
Epoch 5624/6000, Train Loss: 0.522906482219696, Test Loss: 0.5236425399780273
Epoch 5625/6000, Train Loss: 0.522872269153595, Test Loss: 0.5236862301826477
Epoch 5626/6000, Train Loss: 0.5227935910224915, Test Loss: 0.5236939191818237
Epoch 5627/6000, Train Loss: 0.5228171348571777, Test Loss: 0.5236524939537048
Epoch 5628/6000, Train Loss: 0.5228314399719238, Test Loss: 0.5236109495162964
Epoch 5629/6000, Train Loss: 0.522713303565979, Test Loss: 0.5236476063728333
Epoch 5630/6000, Train Loss: 0.5230333209037781, Test Loss: 0.5235157012939453
Epoch 5631/6000, Train Loss: 0.5228033065795898, Test Loss: 0.5236403942108154
Epoch 5632/6000, Train Loss: 0.5228424668312073, Test Loss: 0.523494303226471
Epoch 5633/6000, Train Loss: 0.5228479504585266, Test Loss: 0.5234339237213135
Epoch 5634/6000, Train Loss: 0.5229420065879822, Test Loss: 0.5238016843795776
Epoch 5635/6000, Train Loss: 0.522729218006134, Test Loss: 0.5235775113105774
Epoch 5636/6000, Train Loss: 0.5227090716362, Test Loss: 0.5236422419548035
Epoch 5637/6000, Train Loss: 0.5228421688079834, Test Loss: 0.5237591862678528
Epoch 5638/6000, Train Loss: 0.5227922201156616, Test Loss: 0.5235913991928101
Epoch 5639/6000, Train Loss: 0.52289879322052, Test Loss: 0.5236213803291321
Epoch 5640/6000, Train Loss: 0.5227269530296326, Test Loss: 0.5235757231712341
Epoch 5641/6000, Train Loss: 0.5229437947273254, Test Loss: 0.5233993530273438
Epoch 5642/6000, Train Loss: 0.5229145884513855, Test Loss: 0.5234414935112
Epoch 5643/6000, Train Loss: 0.5227090120315552, Test Loss: 0.5234856009483337
Epoch 5644/6000, Train Loss: 0.5227760672569275, Test Loss: 0.523394763469696
Epoch 5645/6000, Train Loss: 0.5228815078735352, Test Loss: 0.5235114097595215
Epoch 5646/6000, Train Loss: 0.5228000283241272, Test Loss: 0.5235098600387573
Epoch 5647/6000, Train Loss: 0.5228475332260132, Test Loss: 0.523512065410614
Epoch 5648/6000, Train Loss: 0.5227568745613098, Test Loss: 0.5235679745674133
Epoch 5649/6000, Train Loss: 0.5229699611663818, Test Loss: 0.5235078930854797
Epoch 5650/6000, Train Loss: 0.5226799845695496, Test Loss: 0.5235819220542908
Epoch 5651/6000, Train Loss: 0.5228263735771179, Test Loss: 0.523643970489502
Epoch 5652/6000, Train Loss: 0.5228890180587769, Test Loss: 0.5235937237739563
Epoch 5653/6000, Train Loss: 0.5227909684181213, Test Loss: 0.5236254334449768
Epoch 5654/6000, Train Loss: 0.5229215025901794, Test Loss: 0.5235148072242737
Epoch 5655/6000, Train Loss: 0.5227524638175964, Test Loss: 0.5235199332237244
Epoch 5656/6000, Train Loss: 0.522734522819519, Test Loss: 0.5236532688140869
Epoch 5657/6000, Train Loss: 0.5228566527366638, Test Loss: 0.5235136151313782
Epoch 5658/6000, Train Loss: 0.5226206183433533, Test Loss: 0.5235264897346497
Epoch 5659/6000, Train Loss: 0.5228430032730103, Test Loss: 0.5234972834587097
Epoch 5660/6000, Train Loss: 0.5227642059326172, Test Loss: 0.5234197378158569
Epoch 5661/6000, Train Loss: 0.5229057669639587, Test Loss: 0.523510754108429
Epoch 5662/6000, Train Loss: 0.5227285027503967, Test Loss: 0.523394763469696
Epoch 5663/6000, Train Loss: 0.5229988694190979, Test Loss: 0.5234435796737671
Epoch 5664/6000, Train Loss: 0.5228034853935242, Test Loss: 0.5235089659690857
Epoch 5665/6000, Train Loss: 0.5229712724685669, Test Loss: 0.5234730839729309
Epoch 5666/6000, Train Loss: 0.5227174758911133, Test Loss: 0.5236071348190308
Epoch 5667/6000, Train Loss: 0.5227574706077576, Test Loss: 0.5236441493034363
Epoch 5668/6000, Train Loss: 0.5228531956672668, Test Loss: 0.5236130952835083
Epoch 5669/6000, Train Loss: 0.5227904915809631, Test Loss: 0.5235690474510193
Epoch 5670/6000, Train Loss: 0.5229499936103821, Test Loss: 0.523514449596405
Epoch 5671/6000, Train Loss: 0.5229990482330322, Test Loss: 0.5234693884849548
Epoch 5672/6000, Train Loss: 0.5229306221008301, Test Loss: 0.5235023498535156
Epoch 5673/6000, Train Loss: 0.5228108167648315, Test Loss: 0.523563802242279
Epoch 5674/6000, Train Loss: 0.5229734182357788, Test Loss: 0.5235797762870789
Epoch 5675/6000, Train Loss: 0.5227425694465637, Test Loss: 0.5236992835998535
Epoch 5676/6000, Train Loss: 0.5228962302207947, Test Loss: 0.5236627459526062
Epoch 5677/6000, Train Loss: 0.5227647423744202, Test Loss: 0.5236262083053589
Epoch 5678/6000, Train Loss: 0.5230885148048401, Test Loss: 0.5236519575119019
Epoch 5679/6000, Train Loss: 0.5227595567703247, Test Loss: 0.5235471725463867
Epoch 5680/6000, Train Loss: 0.5228457450866699, Test Loss: 0.523643434047699
Epoch 5681/6000, Train Loss: 0.5227403044700623, Test Loss: 0.5235768556594849
Epoch 5682/6000, Train Loss: 0.5229280591011047, Test Loss: 0.5235479474067688
Epoch 5683/6000, Train Loss: 0.5228376984596252, Test Loss: 0.5237028002738953
Epoch 5684/6000, Train Loss: 0.5229496359825134, Test Loss: 0.5235469341278076
Epoch 5685/6000, Train Loss: 0.5228779911994934, Test Loss: 0.523589015007019
Epoch 5686/6000, Train Loss: 0.5228626132011414, Test Loss: 0.5236319899559021
Epoch 5687/6000, Train Loss: 0.5227858424186707, Test Loss: 0.5233867168426514
Epoch 5688/6000, Train Loss: 0.5226411819458008, Test Loss: 0.5235283374786377
Epoch 5689/6000, Train Loss: 0.5228338837623596, Test Loss: 0.5234729051589966
Epoch 5690/6000, Train Loss: 0.5225613117218018, Test Loss: 0.523593008518219
Epoch 5691/6000, Train Loss: 0.5228269100189209, Test Loss: 0.5237368941307068
Epoch 5692/6000, Train Loss: 0.5229353904724121, Test Loss: 0.5235275626182556
Epoch 5693/6000, Train Loss: 0.5226117372512817, Test Loss: 0.523604691028595
Epoch 5694/6000, Train Loss: 0.5228404998779297, Test Loss: 0.523505687713623
Epoch 5695/6000, Train Loss: 0.5225868225097656, Test Loss: 0.5234894752502441
Epoch 5696/6000, Train Loss: 0.5226423144340515, Test Loss: 0.5235605835914612
Epoch 5697/6000, Train Loss: 0.5227793455123901, Test Loss: 0.5234493613243103
Epoch 5698/6000, Train Loss: 0.5228898525238037, Test Loss: 0.5235621929168701
Epoch 5699/6000, Train Loss: 0.5228065252304077, Test Loss: 0.5235278606414795
Epoch 5700/6000, Train Loss: 0.5227809548377991, Test Loss: 0.5235038995742798
Epoch 5701/6000, Train Loss: 0.522653341293335, Test Loss: 0.5235344171524048
Epoch 5702/6000, Train Loss: 0.5229021310806274, Test Loss: 0.5234732627868652
Epoch 5703/6000, Train Loss: 0.5227563977241516, Test Loss: 0.5235177278518677
Epoch 5704/6000, Train Loss: 0.522733747959137, Test Loss: 0.523629367351532
Epoch 5705/6000, Train Loss: 0.5227425694465637, Test Loss: 0.5235570669174194
Epoch 5706/6000, Train Loss: 0.5227689743041992, Test Loss: 0.5235714912414551
Epoch 5707/6000, Train Loss: 0.5225920677185059, Test Loss: 0.5236225724220276
Epoch 5708/6000, Train Loss: 0.5226927399635315, Test Loss: 0.5236535668373108
Epoch 5709/6000, Train Loss: 0.5227460861206055, Test Loss: 0.5236534476280212
Epoch 5710/6000, Train Loss: 0.5227735042572021, Test Loss: 0.5236075520515442
Epoch 5711/6000, Train Loss: 0.5226905345916748, Test Loss: 0.5235971212387085
Epoch 5712/6000, Train Loss: 0.522863507270813, Test Loss: 0.5235413908958435
Epoch 5713/6000, Train Loss: 0.5227379202842712, Test Loss: 0.5236290097236633
Epoch 5714/6000, Train Loss: 0.5229215025901794, Test Loss: 0.5235130786895752
Epoch 5715/6000, Train Loss: 0.5227957367897034, Test Loss: 0.5235388278961182
Epoch 5716/6000, Train Loss: 0.5229957699775696, Test Loss: 0.5235130190849304
Epoch 5717/6000, Train Loss: 0.5227394104003906, Test Loss: 0.5235469937324524
Epoch 5718/6000, Train Loss: 0.5227230787277222, Test Loss: 0.5234240889549255
Epoch 5719/6000, Train Loss: 0.5228667855262756, Test Loss: 0.5234588384628296
Epoch 5720/6000, Train Loss: 0.5227362513542175, Test Loss: 0.523588240146637
Epoch 5721/6000, Train Loss: 0.5226909518241882, Test Loss: 0.5235157608985901
Epoch 5722/6000, Train Loss: 0.5226489305496216, Test Loss: 0.5234028100967407
